Device name,Frame ID,Slot ID,Port ID,User Label,ONTs
HAC-BOG.20_JULIO2-B1-MA5800,0,2,9,TRK VJAA26 (CL-RAF URIBE28-26),29
HAC-BOG.20_JULIO2-B1-MA5800,0,2,10,TRK VJAA27 (CL-RAF URIBE28-27),28
HAC-BOG.20_JULIO2-B1-MA5800,0,2,11,TRK VJAA28 (CL-RAF URIBE28-28),17
HAC-BOG.20_JULIO2-B1-MA5800,0,2,12,TRK VJAA29 (CL-RAF URIBE28-29),29
HAC-BOG.20_JULIO2-B1-MA5800,0,2,13,TRK VJAA30 (CL-RAF URIBE28-30),35
HAC-BOG.20_JULIO2-B1-MA5800,0,2,14,TRK VJAA31 (CL-RAF URIBE28-31),0
HAC-BOG.20_JULIO2-B1-MA5800,0,2,15,TRK VJAA32 (CL-RAF URIBE28-32),34
HAC-BOG.20_JULIO2-B1-MA5800,0,3,0,TRK VJAA33 (CL-RAF URIBE28-33),29
HAC-BOG.20_JULIO2-B1-MA5800,0,3,1,TRK VJAA34 (CL-RAF URIBE28-34),31
HAC-BOG.20_JULIO2-B1-MA5800,0,3,2,TRK VJAA35 (CL-RAF URIBE28-35),8
HAC-BOG.20_JULIO2-B1-MA5800,0,3,3,TRK VJAA36 (CL-RAF URIBE28-36),17
HAC-BOG.20_JULIO2-B1-MA5800,0,3,4,TRK VJAA37 (CL-RAF URIBE28-37),15
HAC-BOG.20_JULIO2-B1-MA5800,0,3,5,TRK VJAA38 (CL-RAF URIBE28-38),39
HAC-BOG.20_JULIO2-B1-MA5800,0,3,6,TRK VJAA39 (CL-RAF URIBE28-39),25
HAC-BOG.20_JULIO2-B1-MA5800,0,3,7,TRK VJAA40 (CL-RAF URIBE28-40),0
HAC-BOG.20_JULIO2-B1-MA5800,0,3,8,TRK VJAA41 (CL-RAF URIBE28-41),15
HAC-BOG.20_JULIO2-B1-MA5800,0,3,9,TRK VJAA42 (CL-RAF URIBE28-42),18
HAC-BOG.20_JULIO2-B1-MA5800,0,3,10,TRK VJAA43 (CL-RAF URIBE28-43),25
HAC-BOG.20_JULIO2-B1-MA5800,0,3,11,TRK VJAA44 (CL-RAF URIBE28-44),22
HAC-BOG.20_JULIO2-B1-MA5800,0,3,12,TRK VJAA45 (CL-RAF URIBE28-45),10
HAC-BOG.20_JULIO2-B1-MA5800,0,3,13,TRK VJAA46 (CL-RAF URIBE28-46),15
HAC-BOG.20_JULIO2-B1-MA5800,0,3,14,TRK VJAA47 (CL-RAF URIBE28-47),16
HAC-BOG.20_JULIO2-B1-MA5800,0,3,15,TRK VJAA48 (CL-RAF URIBE28-48),31
HAC-BOG.20_JULIO2-B1-MA5800,0,4,0,TRK VJAA49 (CL-RAF URIBE28-49),20
HAC-BOG.20_JULIO2-B1-MA5800,0,4,1,TRK VJAA50 (CL-RAF URIBE28-50),13
HAC-BOG.20_JULIO2-B1-MA5800,0,4,2,TRK VJAA51 (CL-RAF URIBE28-51),31
HAC-BOG.20_JULIO2-B1-MA5800,0,4,3,TRK VJAA52 (CL-RAF URIBE28-52),13
HAC-BOG.20_JULIO2-B1-MA5800,0,4,4,TRK VJAA53 (CL-RAF URIBE28-53),9
HAC-BOG.20_JULIO2-B1-MA5800,0,4,5,TRK VJAA54 (CL-RAF URIBE28-54),21
HAC-BOG.20_JULIO2-B1-MA5800,0,4,6,TRK VJAA55 (CL-RAF URIBE28-55),7
HAC-BOG.20_JULIO2-B1-MA5800,0,4,7,TRK VJAA56 (CL-RAF URIBE28-56),14
HAC-BOG.20_JULIO2-B1-MA5800,0,4,8,TRK VJAA57 (CL-RAF URIBE28-57),33
HAC-BOG.20_JULIO2-B1-MA5800,0,4,9,TRK VJAA58 (CL-RAF URIBE28-58),29
HAC-BOG.20_JULIO2-B1-MA5800,0,4,10,TRK VJAA59 (CL-RAF URIBE28-59),15
HAC-BOG.20_JULIO2-B1-MA5800,0,4,11,TRK VJAA60 (CL-RAF URIBE28-60),8
HAC-BOG.20_JULIO2-B1-MA5800,0,4,12,TRK VJAA61 (CL-RAF URIBE28-61),22
HAC-BOG.20_JULIO2-B1-MA5800,0,4,13,TRK VJAA62 (CL-RAF URIBE28-62),32
HAC-BOG.20_JULIO2-B1-MA5800,0,4,14,TRK VJAA63 (CL-RAF URIBE28-63),6
HAC-BOG.20_JULIO2-B1-MA5800,0,4,15,TRK VJAA64 (CL-RAF URIBE28-64),18
HAC-BOG.20_JULIO2-B1-MA5800,0,5,0,TRK VJAA65 (CL-RAF URIBE28-65),23
HAC-BOG.20_JULIO2-B1-MA5800,0,5,1,TRK VJAA66 (CL-RAF URIBE28-66),18
HAC-BOG.20_JULIO2-B1-MA5800,0,5,2,TRK VJAA67 (CL-RAF URIBE28-67),17
HAC-BOG.20_JULIO2-B1-MA5800,0,5,3,TRK VJAA68 (CL-RAF URIBE28-68),24
HAC-BOG.20_JULIO2-B1-MA5800,0,5,4,TRK VJAA69 (CL-RAF URIBE28-69),15
HAC-BOG.20_JULIO2-B1-MA5800,0,5,5,TRK VJAA70 (CL-RAF URIBE28-70),24
HAC-BOG.20_JULIO2-B1-MA5800,0,5,6,TRK VJAA71 (CL-RAF URIBE28-71),18
HAC-BOG.20_JULIO2-B1-MA5800,0,5,7,TRK VJAA72 (CL-RAF URIBE28-72),13
HAC-BOG.20_JULIO2-B1-MA5800,0,5,8,TRK VJAA73 (CL-RAF URIBE28-73),18
HAC-BOG.20_JULIO2-B1-MA5800,0,5,9,TRK VJAA74 (CL-RAF URIBE28-74),35
HAC-BOG.20_JULIO2-B1-MA5800,0,5,10,TRK VJAA75 (CL-RAF URIBE28-75),37
HAC-BOG.20_JULIO2-B1-MA5800,0,5,11,TRK VJAAO6 (CL-RAF URIBE18-01),14
HAC-BOG.20_JULIO2-B1-MA5800,0,5,12,TRK VJAAO7 (CL-RAF URIBE18-02),20
HAC-BOG.20_JULIO2-B1-MA5800,0,5,13,TRK VJAAO8 (CL-RAF URIBE18-03),13
HAC-BOG.20_JULIO2-B1-MA5800,0,5,14,TRK VJAAO9 (CL-RAF URIBE18-04),19
HAC-BOG.20_JULIO2-B1-MA5800,0,5,15,TRK VJAAP0 (CL-RAF URIBE18-05),21
HAC-BOG.20_JULIO2-B1-MA5800,0,6,0,TRK VJAAP1 (CL-RAF URIBE18-06),21
HAC-BOG.20_JULIO2-B1-MA5800,0,6,1,TRK VJAAP2 (CL-RAF URIBE18-07),31
HAC-BOG.20_JULIO2-B1-MA5800,0,6,2,TRK VJAAP3 (CL-RAF URIBE18-08),35
HAC-BOG.20_JULIO2-B1-MA5800,0,6,3,TRK VJAAP4 (CL-RAF URIBE18-09),34
HAC-BOG.20_JULIO2-B1-MA5800,0,6,4,TRK VJAAP5 (CL-RAF URIBE18-10),38
HAC-BOG.20_JULIO2-B1-MA5800,0,6,5,TRK VJAAB0 (CL-RAF URIBE7-01),24
HAC-BOG.20_JULIO2-B1-MA5800,0,6,6,TRK VJAAB1 (CL-RAF URIBE7-02),27
HAC-BOG.20_JULIO2-B1-MA5800,0,6,7,TRK VJAAB2 (CL-RAF URIBE7-03),23
HAC-BOG.20_JULIO2-B1-MA5800,0,6,8,TRK VJAAB3 (CL-RAF URIBE7-04),19
HAC-BOG.20_JULIO2-B1-MA5800,0,6,9,TRK VJAAB4 (CL-RAF URIBE7-05),8
HAC-BOG.20_JULIO2-B1-MA5800,0,6,10,TRK VJAAB5 (CL-RAF URIBE7-06),16
HAC-BOG.20_JULIO2-B1-MA5800,0,6,11,TRK VJAAB6 (CL-RAF URIBE7-07),22
HAC-BOG.20_JULIO2-B1-MA5800,0,6,12,TRK VJAAB7 (CL-RAF URIBE7-08),24
HAC-BOG.20_JULIO2-B1-MA5800,0,6,13,TRK VJAAB8 (CL-RAF URIBE7-09),18
HAC-BOG.20_JULIO2-B1-MA5800,0,6,14,TRK VJAAB9 (CL-RAF URIBE7-10),23
HAC-BOG.20_JULIO2-B1-MA5800,0,6,15,TRK VJAAC0 (CL-RAF URIBE7-11),19
HAC-BOG.20_JULIO2-B1-MA5800,0,7,0,TRK VJAAC1 (CL-RAF URIBE7-12),28
HAC-BOG.20_JULIO2-B1-MA5800,0,7,1,TRK VJAAC2 (CL-RAF URIBE7-13),24
HAC-BOG.20_JULIO2-B1-MA5800,0,7,2,TRK VJAAC3 (CL-RAF URIBE7-14),15
HAC-BOG.20_JULIO2-B1-MA5800,0,7,3,TRK VJAAC4 (CL-RAF URIBE7-15),19
HAC-BOG.20_JULIO2-B1-MA5800,0,7,4,TRK VJAAC5 (CL-RAF URIBE7-16),16
HAC-BOG.20_JULIO2-B1-MA5800,0,7,5,TRK VJAAC6 (CL-RAF URIBE7-17),15
HAC-BOG.20_JULIO2-B1-MA5800,0,7,6,TRK VJAAC7 (CL-RAF URIBE7-18),18
HAC-BOG.20_JULIO2-B1-MA5800,0,7,7,TRK VJAAC8 (CL-RAF URIBE7-19),3
HAC-BOG.20_JULIO2-B1-MA5800,0,7,8,TRK VJAAC9 (CL-RAF URIBE7-20),9
HAC-BOG.20_JULIO2-B1-MA5800,0,7,9,TRK VJAAD0 (CL-RAF URIBE7-21),12
HAC-BOG.20_JULIO2-B1-MA5800,0,7,10,TRK VJAAD1 (CL-RAF URIBE7-22),14
HAC-BOG.20_JULIO2-B1-MA5800,0,7,11,TRK VJAAD2 (CL-RAF URIBE7-23),15
HAC-BOG.20_JULIO2-B1-MA5800,0,7,12,TRK VJAAD3 (CL-RAF URIBE7-24),28
HAC-BOG.20_JULIO2-B1-MA5800,0,7,13,TRK VJAAD4 (CL-RAF URIBE7-25),14
HAC-BOG.20_JULIO2-B1-MA5800,0,7,14,TRK VJAAD5 (CL-RAF URIBE7-26),12
HAC-BOG.20_JULIO2-B1-MA5800,0,7,15,TRK VJAAD6 (CL-RAF URIBE7-27),15
HAC-BOG.20_JULIO2-B1-MA5800,0,10,0,TRK VJAAD7 (CL-RAF URIBE7-28),18
HAC-BOG.20_JULIO2-B1-MA5800,0,10,1,TRK VJAAD8 (CL-RAF URIBE7-29),24
HAC-BOG.20_JULIO2-B1-MA5800,0,10,2,TRK VJAAD9 (CL-RAF URIBE7-30),14
HAC-BOG.20_JULIO2-B1-MA5800,0,10,3,TRK VJAAE0 (CL-RAF URIBE7-31),19
HAC-BOG.20_JULIO2-B1-MA5800,0,10,4,TRK VJAAE1 (CL-RAF URIBE7-32),19
HAC-BOG.20_JULIO2-B1-MA5800,0,10,5,TRK VJAAE2 (CL-RAF URIBE7-33),28
HAC-BOG.20_JULIO2-B1-MA5800,0,10,6,TRK VJAAE3 (CL-RAF URIBE7-34),12
HAC-BOG.20_JULIO2-B1-MA5800,0,10,7,TRK VJAAH1 (CL-RAF URIBE27-05),3
HAC-BOG.20_JULIO2-B1-MA5800,0,10,8,TRK VJAAE5 (CL-RAF URIBE7-36),20
HAC-BOG.20_JULIO2-B1-MA5800,0,10,9,TRK VJAAE6 (CL-RAF URIBE7-37),25
HAC-BOG.20_JULIO2-B1-MA5800,0,10,10,TRK VJAAE7 (CL-RAF URIBE7-38),23
HAC-BOG.20_JULIO2-B1-MA5800,0,10,11,TRK VJAAE8 (CL-RAF URIBE7-39),6
HAC-BOG.20_JULIO2-B1-MA5800,0,10,12,TRK VJAAE9 (CL-RAF URIBE7-40),36
HAC-BOG.20_JULIO2-B1-MA5800,0,10,13,TRK VJAAF0 (CL-RAF URIBE7-41),25
HAC-BOG.20_JULIO2-B1-MA5800,0,10,14,TRK VJAAF1 (CL-RAF URIBE7-42),30
HAC-BOG.20_JULIO2-B1-MA5800,0,10,15,TRK VJAAF2 (CL-RAF URIBE7-43),20
HAC-BOG.20_JULIO2-B1-MA5800,0,11,0,TRK VJAAF3 (CL-RAF URIBE7-44),11
HAC-BOG.20_JULIO2-B1-MA5800,0,11,1,TRK VJAAF4 (CL-RAF URIBE7-45),32
HAC-BOG.20_JULIO2-B1-MA5800,0,11,2,TRK VJAAF5 (CL-RAF URIBE7-46),12
HAC-BOG.20_JULIO2-B1-MA5800,0,11,3,TRK VJAAF6 (CL-RAF URIBE7-47),15
HAC-BOG.20_JULIO2-B1-MA5800,0,11,4,TRK VJAAF7 (CL-RAF URIBE7-48),23
HAC-BOG.20_JULIO2-B1-MA5800,0,11,5,TRK VJAAF8 (CL-RAF URIBE7-49),28
HAC-BOG.20_JULIO2-B1-MA5800,0,11,6,TRK VJAAF9 (CL-RAF URIBE7-50),29
HAC-BOG.20_JULIO2-B1-MA5800,0,11,7,TRK VJAAG0 (CL-RAF URIBE7-51),22
HAC-BOG.20_JULIO2-B1-MA5800,0,11,8,TRK VJAAG1 (CL-RAF URIBE7-52),18
HAC-BOG.20_JULIO2-B1-MA5800,0,11,9,TRK VJAAG2 (CL-RAF URIBE7-53),26
HAC-BOG.20_JULIO2-B1-MA5800,0,11,10,TRK VJAAG3 (CL-RAF URIBE7-54),13
HAC-BOG.20_JULIO2-B1-MA5800,0,11,11,TRK VJAAG4 (CL-RAF URIBE7-55),18
HAC-BOG.20_JULIO2-B1-MA5800,0,11,12,TRK VJAAG5 (CL-RAF URIBE7-56),17
HAC-BOG.20_JULIO2-B1-MA5800,0,11,13,TRK VJAAG6 (CL-RAF URIBE7-57),30
HAC-BOG.20_JULIO2-B1-MA5800,0,11,14,TRK VJAAK8 (CL-RAF URIBE17-01),22
HAC-BOG.20_JULIO2-B1-MA5800,0,11,15,TRK VJAAK9 (CL-RAF URIBE17-02),14
HAC-BOG.20_JULIO2-B1-MA5800,0,12,0,TRK VJAAL0 ((CL-RAF URIBE17-03),16
HAC-BOG.20_JULIO2-B1-MA5800,0,12,1,TRK VJAAL1 (CL-RAF URIBE17-04),19
HAC-BOG.20_JULIO2-B1-MA5800,0,12,2,TRK VJAAL2 (CL-RAF URIBE17-05),22
HAC-BOG.20_JULIO2-B1-MA5800,0,12,3,TRK VJAAL3 (CL-RAF URIBE17-06),15
HAC-BOG.20_JULIO2-B1-MA5800,0,12,4,TRK VJAAL4 (CL-RAF URIBE17-07),14
HAC-BOG.20_JULIO2-B1-MA5800,0,12,5,TRK VJAAL5 (CL-RAF URIBE17-08),11
HAC-BOG.20_JULIO2-B1-MA5800,0,12,6,TRK VJAAL6 (CL-RAF URIBE17-09),5
HAC-BOG.20_JULIO2-B1-MA5800,0,12,7,TRK VJAAL7 (CL-RAF URIBE17-10),11
HAC-BOG.20_JULIO2-B1-MA5800,0,12,8,TRK VJAAL8 (CL-RAF URIBE17-11),17
HAC-BOG.20_JULIO2-B1-MA5800,0,12,9,TRK VJAAL9 (CL-RAF URIBE17-12),15
HAC-BOG.20_JULIO2-B1-MA5800,0,12,10,TRK VJAAM0 (CL-RAF URIBE17-13),19
HAC-BOG.20_JULIO2-B1-MA5800,0,12,11,TRK VJAAM1 (CL-RAF URIBE17-14),13
HAC-BOG.20_JULIO2-B1-MA5800,0,12,12,TRK VJAAM2 (CL-RAF URIBE17-15),11
HAC-BOG.20_JULIO2-B1-MA5800,0,12,13,TRK VJAAM3 (CL-RAF URIBE17-16),14
HAC-BOG.20_JULIO2-B1-MA5800,0,12,14,TRK VJAAM4 (CL-RAF URIBE17-17),17
HAC-BOG.20_JULIO2-B1-MA5800,0,12,15,TRK VJAAM5 (CL-RAF URIBE17-18),24
HAC-BOG.20_JULIO2-B1-MA5800,0,13,0,TRK VJAAM6 (CL-RAF URIBE17-19),24
HAC-BOG.20_JULIO2-B1-MA5800,0,13,1,TRK VJAAM7 (CL-RAF URIBE17-20),9
HAC-BOG.20_JULIO2-B1-MA5800,0,13,2,TRK VJAAM8 (CL-RAF URIBE17-21),25
HAC-BOG.20_JULIO2-B1-MA5800,0,13,3,TRK VJAAM9 (CL-RAF URIBE17-22),9
HAC-BOG.20_JULIO2-B1-MA5800,0,13,4,TRK VJAAN0 (CL-RAF URIBE17-23),14
HAC-BOG.20_JULIO2-B1-MA5800,0,13,5,TRK VJAAN1 (CL-RAF URIBE17-24),22
HAC-BOG.20_JULIO2-B1-MA5800,0,13,6,TRK VJAAN2 (CL-RAF URIBE17-25),8
HAC-BOG.20_JULIO2-B1-MA5800,0,13,7,TRK VJAAN3 (CL-RAF URIBE17-26),19
HAC-BOG.20_JULIO2-B1-MA5800,0,13,8,TRK VJAAN4 (CL-RAF URIBE17-27),28
HAC-BOG.20_JULIO2-B1-MA5800,0,13,9,TRK VJAAN5 (CL-RAF URIBE17-28),17
HAC-BOG.20_JULIO2-B1-MA5800,0,13,10,TRK VJAAN6 (CL-RAF URIBE17-29),16
HAC-BOG.20_JULIO2-B1-MA5800,0,13,11,TRK VJAAN7 (CL-RAF URIBE17-30),13
HAC-BOG.20_JULIO2-B1-MA5800,0,13,12,TRK VJAAN8 (CL-RAF URIBE17-31),24
HAC-BOG.20_JULIO2-B1-MA5800,0,13,13,TRK VJAAN9 (CL-RAF URIBE17-32),22
HAC-BOG.20_JULIO2-B1-MA5800,0,13,14,TRK VJAAO0 (CL-RAF URIBE17-33),16
HAC-BOG.20_JULIO2-B1-MA5800,0,13,15,TRK VJAAO1 (CL-RAF URIBE17-34),10
HAC-BOG.20_JULIO2-B1-MA5800,0,14,0,TRK VJAAO2 (CL-RAF URIBE17-35),9
HAC-BOG.20_JULIO2-B1-MA5800,0,14,1,TRK VJAAO3 (CL-RAF URIBE17-36),17
HAC-BOG.20_JULIO2-B1-MA5800,0,14,2,TRK VJAAO4 (CL-RAF URIBE17-37),39
HAC-BOG.20_JULIO2-B1-MA5800,0,14,3,TRK VJAAO5 (CL-RAF URIBE17-38),17
HAC-BOG.20_JULIO2-B1-MA5800,0,14,4,TRK VJAAE4 (CL-RAF URIBE7-35),31
HAC-BOG.20_JULIO2-B1-MA5800,0,14,5,TRK VJAAP6 (CL-RAF URIBE18-11),19
HAC-BOG.20_JULIO2-B1-MA5800,0,14,6,TRK VJAAP7 (CL-RAF URIBE18-12),37
HAC-BOG.20_JULIO2-B1-MA5800,0,14,7,TRK VJAAQ0 (CL-RAF URIBE18-15),30
HAC-BOG.20_JULIO2-B1-MA5800,0,14,8,TRK VJAAQ1 (CL-RAF URIBE18-16),18
HAC-BOG.20_JULIO2-B1-MA5800,0,14,9,TRK VJAAQ2 (CL-RAF URIBE18-17),13
HAC-BOG.20_JULIO2-B1-MA5800,0,14,10,TRK VJAAQ3 (CL-RAF URIBE18-18),32
HAC-BOG.20_JULIO2-B1-MA5800,0,14,11,TRK VJAAQ4 (CL-RAF URIBE18-19),25
HAC-BOG.20_JULIO2-B1-MA5800,0,14,12,TRK VJAAQ5 (CL-RAF URIBE18-20),13
HAC-BOG.20_JULIO2-B1-MA5800,0,14,13,TRK VJAAQ6 (CL-RAF URIBE18-21),40
HAC-BOG.20_JULIO2-B1-MA5800,0,14,14,TRK VJAAQ7 (CL-RAF URIBE18-22),26
HAC-BOG.20_JULIO2-B1-MA5800,0,14,15,TRK VJAAQ8 (CL-RAF URIBE18-23),33
HAC-BOG.20_JULIO2-B1-MA5800,0,15,0,TRK VJAAQ9 (CL-RAF URIBE18-24),17
HAC-BOG.20_JULIO2-B1-MA5800,0,15,1,TRK VJAAR0 (CL-RAF URIBE18-25),18
HAC-BOG.20_JULIO2-B1-MA5800,0,15,2,TRK VJAAR1 (CL-RAF URIBE18-26),30
HAC-BOG.20_JULIO2-B1-MA5800,0,15,3,TRK VJAAR2 (CL-RAF URIBE18-27),21
HAC-BOG.20_JULIO2-B1-MA5800,0,15,4,TRK VJAAR3 (CL-RAF URIBE18-28),27
HAC-BOG.20_JULIO2-B1-MA5800,0,15,5,TRK VJAAR4 (CL-RAF URIBE18-29),20
HAC-BOG.20_JULIO2-B1-MA5800,0,15,6,TRK VJAAR5 (CL-RAF URIBE18-30),36
HAC-BOG.20_JULIO2-B1-MA5800,0,15,7,TRK VJAAR6 (CL-RAF URIBE18-31),37
HAC-BOG.20_JULIO2-B1-MA5800,0,15,8,TRK VJAAR7 (CL-RAF URIBE18-32),28
HAC-BOG.20_JULIO2-B1-MA5800,0,15,9,TRK VJAAR8 (CL-RAF URIBE18-33),42
HAC-BOG.20_JULIO2-B1-MA5800,0,15,10,TRK VJAAR9 (CL-RAF URIBE18-34),21
HAC-BOG.20_JULIO2-B1-MA5800,0,15,11,TRK VJAAS0 (CL-RAF URIBE18-35),5
HAC-BOG.20_JULIO2-B1-MA5800,0,15,12,TRK VJAAS1 (CL-RAF URIBE18-36),6
HAC-BOG.20_JULIO2-B1-MA5800,0,15,13,TRK VJAAS2 (CL-RAF URIBE18-37),23
HAC-BOG.20_JULIO2-B1-MA5800,0,15,14,TRK VJAAS3 (CL-RAF URIBE18-38),22
HAC-BOG.20_JULIO2-B1-MA5800,0,15,15,TRK VJAAS4 (CL-RAF URIBE18-39),45
HAC-BOG.20_JULIO2-B1-MA5800,0,16,0,TRK VJAAS5 (CL-RAF URIBE18-40),21
HAC-BOG.20_JULIO2-B1-MA5800,0,16,1,TRK VJAAS6 (CL-RAF URIBE18-41),34
HAC-BOG.20_JULIO2-B1-MA5800,0,16,2,TRK VJAAS7 (CL-RAF URIBE18-42),15
HAC-BOG.20_JULIO2-B1-MA5800,0,16,3,TRK VJAAS8 (CL-RAF URIBE18-43),13
HAC-BOG.20_JULIO2-B1-MA5800,0,16,4,TRK VJAAS9 (CL-RAF URIBE18-44),27
HAC-BOG.20_JULIO2-B1-MA5800,0,16,5,TRK VJAAT0 (CL-RAF URIBE18-45),15
HAC-BOG.20_JULIO2-B1-MA5800,0,16,6,TRK VJAAT1 (CL-RAF URIBE18-46),24
HAC-BOG.20_JULIO2-B1-MA5800,0,16,7,TRK VJAAT2 (CL-RAF URIBE18-47),15
HAC-BOG.20_JULIO2-B1-MA5800,0,16,8,TRK VJAAT3 (CL-RAF URIBE18-48),29
HAC-BOG.20_JULIO2-B1-MA5800,0,16,9,TRK VJAAT4 (CL-RAF URIBE18-49),16
HAC-BOG.20_JULIO2-B1-MA5800,0,16,10,TRK VJAAT5 (CL-RAF URIBE18-50),16
HAC-BOG.20_JULIO2-B1-MA5800,0,16,11,TRK VJAAT6 (CL-RAF URIBE18-51),25
HAC-BOG.20_JULIO2-B1-MA5800,0,16,12,TRK VJAAT7 (CL-RAF URIBE18-52),16
HAC-BOG.20_JULIO2-B1-MA5800,0,16,13,TRK VJAAT8 (CL-RAF URIBE18-53),35
HAC-BOG.20_JULIO2-B1-MA5800,0,16,14,TRK VJAAT9 (CL-RAF URIBE18-54),15
HAC-BOG.20_JULIO2-B1-MA5800,0,16,15,TRK VJAAU0 (CL-RAF URIBE18-55),33
HAC-BOG.20_JULIO2-B1-MA5800,0,17,0,TRK VJAAU1 (CL-RAF URIBE18-56),40
HAC-BOG.20_JULIO2-B1-MA5800,0,17,1,TRK VJAAU2 (CL-RAF URIBE18-57),40
HAC-BOG.20_JULIO2-B1-MA5800,0,17,2,TRK VJAAU3 (CL-RAF URIBE18-58),27
HAC-BOG.20_JULIO2-B1-MA5800,0,17,3,TRK VJAAU4 (CL-RAF URIBE18-59),16
HAC-BOG.20_JULIO2-B1-MA5800,0,17,4,TRK VJAAU5 (CL-RAF URIBE18-60),7
HAC-BOG.20_JULIO2-B1-MA5800,0,17,5,TRK VJAAX3 (ED INNOVER 31),14
HAC-BOG.20_JULIO2-B1-MA5800,0,17,6,TRK VJAAU6 (CL-RAF URIBE18-61),13
HAC-BOG.20_JULIO2-B1-MA5800,0,17,7,TRK VJAAU7 (CL-RAF URIBE18-62),27
HAC-BOG.20_JULIO2-B1-MA5800,0,17,8,TRK VJAAU8 (CL-RAF URIBE18-63),13
HAC-BOG.20_JULIO2-B1-MA5800,0,17,9,TRK VJAAU9 (CL-RAF URIBE18-64),17
HAC-BOG.20_JULIO2-B1-MA5800,0,17,10,TRK VJAAV0 (CL-RAF URIBE18-65),20
HAC-BOG.20_JULIO2-B1-MA5800,0,17,11,TRK VJAAG7 (CL-RAF URIBE27-01),21
HAC-BOG.20_JULIO2-B1-MA5800,0,17,12,TRK VJAAH0 (CL-RAF URIBE27-04),7
HAC-BOG.20_JULIO2-B1-MA5800,0,17,13,TRK VJAAP8 (CL-RAF URIBE18-13),16
HAC-BOG.20_JULIO2-B1-MA5800,0,17,14,TRK VJAAP9 (CL-RAF URIBE18-14),20
HAC-BOG.20_JULIO2-B1-MA5800,0,17,15,TRK VJAAH2 (CL-RAF URIBE27-06),8
HAC-BOG.20_JULIO2-B2-MA5800,0,1,0,TRK VJAACO (CL-SCRISTOB37-01),6
HAC-BOG.20_JULIO2-B2-MA5800,0,1,1,TRK VJAACP (CL-SCRISTOB37-02),42
HAC-BOG.20_JULIO2-B2-MA5800,0,1,2,TRK VJAACQ (CL-SCRISTOB37-03),22
HAC-BOG.20_JULIO2-B2-MA5800,0,1,3,TRK VJAACR (CL-SCRISTOB37-04),23
HAC-BOG.20_JULIO2-B2-MA5800,0,1,4,TRK VJAACS (CL-SCRISTOB37-05),14
HAC-BOG.20_JULIO2-B2-MA5800,0,1,5,TRK VJAACT (CL-SCRISTOB37-06),12
HAC-BOG.20_JULIO2-B2-MA5800,0,1,6,TRK VJAACU (CL-SCRISTOB37-07),38
HAC-BOG.20_JULIO2-B2-MA5800,0,1,7,TRK VJAACV (CL-SCRISTOB37-08),17
HAC-BOG.20_JULIO2-B2-MA5800,0,1,8,TRK VJAACW (CL-SCRISTOB37-09),18
HAC-BOG.20_JULIO2-B2-MA5800,0,1,9,TRK VJAACX (CL-SCRISTOB37-10),8
HAC-BOG.20_JULIO2-B2-MA5800,0,1,10,TRK VJAACY (CL-SCRISTOB37-11),21
HAC-BOG.20_JULIO2-B2-MA5800,0,1,11,TRK VJAACZ (CL-SCRISTOB37-12),4
HAC-BOG.20_JULIO2-B2-MA5800,0,1,12,TRK VJAADA (CL-SCRISTOB37-13),5
HAC-BOG.20_JULIO2-B2-MA5800,0,1,13,TRK VJAADB (CL-SCRISTOB37-14),8
HAC-BOG.20_JULIO2-B2-MA5800,0,1,14,TRK VJAADC (CL-SCRISTOB37-15),18
HAC-BOG.20_JULIO2-B2-MA5800,0,1,15,TRK VJAADD (CL-SCRISTOB37-16),12
HAC-BOG.20_JULIO2-B2-MA5800,0,2,0,TRK VJAADE (CL-SCRISTOB37-17),0
HAC-BOG.20_JULIO2-B2-MA5800,0,2,1,TRK VJAADF (CL-SCRISTOB37-18),0
HAC-BOG.20_JULIO2-B2-MA5800,0,2,2,TRK VJAAG8 (CL-RAF URIBE27-02),14
HAC-BOG.20_JULIO2-B2-MA5800,0,2,3,TRK VJAAG9 (CL-RAF URIBE27-03),21
HAC-BOG.20_JULIO2-B2-MA5800,0,2,4,TRK VJAADI (CL-SCRISTOB37-19),0
HAC-BOG.20_JULIO2-B2-MA5800,0,2,5,TRK OLAA01 (PARQUE ESTACION-1),3
HAC-BOG.20_JULIO2-B2-MA5800,0,2,6,TRK OLAA02 (PARQUE ESTACION-2),6
HAC-BOG.20_JULIO2-B2-MA5800,0,2,7,TRK OLAA03 (PARQUE ESTACION-3),4
HAC-BOG.20_JULIO2-B2-MA5800,0,2,8,TRK OLAA05 (PARQUE ESTACION-4),5
HAC-BOG.20_JULIO2-B2-MA5800,0,2,9,TRK OLAA06 (PARQUE ESTACION-5),0
HAC-BOG.20_JULIO2-B2-MA5800,0,2,10,TRK OLAA07 (PARQUE ESTACION-6),0
HAC-BOG.20_JULIO2-B2-MA5800,0,2,11,TRK VJAAH3 (RVA 20 DE JULIO-4),9
HAC-BOG.20_JULIO2-B2-MA5800,0,2,12,TRK VJAAH4 (RVA 20 DE JULIO-5),15
HAC-BOG.20_JULIO2-B2-MA5800,0,2,13,TRK VJAAH5 (RVA 20 DE JULIO-6),10
HAC-BOG.20_JULIO2-B2-MA5800,0,2,14,TRK VJAAH6 (RVA 20 DE JULIO-7),27
